customer_id,age,gender,location,account_age_days,total_purchases,avg_order_value,total_revenue,days_since_last_purchase,email_open_rate,website_visits_per_month,primary_category,satisfaction_score,support_tickets,discount_usage_rate,uses_mobile_app,newsletter_subscribed,customer_lifetime_value,is_churned
CUST00227,38,Male,Rural,200,5,27.93,139.63,102,0.405,4,Sports,2.66,1,0.131,1,0,139.63,1
CUST00228,25,Female,Urban,57,5,88.62,443.1,12,0.389,7,Sports,4.65,1,0.339,1,1,576.03,0
CUST00229,29,Male,Suburban,182,9,131.7,1185.32,30,0.404,6,Fashion,3.49,1,0.534,0,1,1540.91,0
CUST00230,46,Male,Urban,564,7,151.23,1058.64,38,0.181,6,Beauty,3.65,1,0.423,1,1,1376.23,0
CUST00231,29,Female,Urban,488,2,148.8,297.59,22,0.587,11,Fashion,3.12,2,0.25,1,1,386.87,0
CUST00232,40,Female,Suburban,372,4,44.88,179.54,114,0.409,8,Electronics,3.31,2,0.278,1,1,233.4,0
CUST00233,38,Male,Urban,1095,11,83.95,923.43,27,0.723,9,Fashion,4.02,1,0.114,1,1,1200.45,0
CUST00234,30,Male,Suburban,403,14,97.73,1368.26,182,0.157,3,Home & Garden,2.68,1,0.33,0,0,1368.26,1
CUST00235,63,Female,Urban,158,8,54.29,434.33,15,0.062,6,Books,2.96,2,0.342,0,0,564.63,0
CUST00236,45,Male,Urban,146,11,214.54,2359.92,3,0.535,10,Sports,3.16,3,0.458,1,0,3067.9,0
CUST00237,18,Male,Urban,451,4,100.73,402.9,38,0.457,16,Books,3.95,0,0.02,1,1,523.77,0
CUST00238,40,Female,Urban,807,7,58.53,409.69,78,0.232,7,Beauty,3.88,0,0.344,0,1,532.6,0
CUST00239,30,Male,Suburban,313,20,25.57,511.5,22,0.368,10,Electronics,3.51,0,0.471,0,0,664.95,0
CUST00240,48,Female,Urban,412,6,26.78,160.7,9,0.281,10,Beauty,2.58,2,0.396,0,1,208.92,0
CUST00241,28,Female,Suburban,428,6,204.0,1223.98,60,0.204,8,Sports,3.74,0,0.103,1,1,1591.18,0
CUST00242,36,Male,Rural,1095,9,83.51,751.6,14,0.599,11,Fashion,4.79,1,0.186,0,0,977.08,0
CUST00243,44,Male,Suburban,598,7,16.15,113.08,66,0.099,3,Books,4.11,0,0.216,1,0,113.08,1
CUST00244,48,Female,Suburban,700,13,43.38,563.94,13,0.262,10,Books,3.46,0,0.104,0,1,733.12,0
CUST00245,23,Female,Urban,152,2,157.0,313.99,36,0.179,8,Home & Garden,3.87,3,0.352,0,1,408.19,0
CUST00246,33,Female,Urban,200,5,116.89,584.45,98,0.449,3,Books,2.52,1,0.39,1,1,759.78,0
CUST00247,32,Female,Rural,187,7,32.8,229.62,10,0.529,8,Electronics,3.53,2,0.275,1,1,298.51,0
CUST00248,30,Male,Suburban,261,8,71.2,569.57,77,0.344,10,Sports,3.86,3,0.518,1,1,740.44,0
CUST00249,59,Female,Suburban,331,10,39.88,398.84,13,0.477,12,Home & Garden,2.47,4,0.334,1,1,518.5,0
CUST00250,42,Male,Suburban,392,5,71.58,357.88,48,0.259,1,Fashion,4.02,3,0.347,1,0,357.88,1
CUST00251,22,Male,Urban,296,1,124.24,124.24,12,0.329,10,Home & Garden,3.57,0,0.075,1,1,161.51,0
CUST00252,49,Male,Urban,184,3,28.27,84.82,5,0.298,6,Sports,4.44,1,0.322,1,1,110.27,0
CUST00253,63,Male,Suburban,126,3,52.67,158.0,49,0.318,12,Electronics,4.92,1,0.23,0,1,205.4,0
CUST00254,50,Female,Suburban,421,3,41.55,124.66,40,0.324,6,Sports,5.0,0,0.508,1,1,162.06,0
CUST00255,19,Male,Suburban,512,3,26.63,79.9,23,0.201,10,Home & Garden,4.06,2,0.335,1,1,103.87,0
CUST00256,32,Male,Rural,270,21,209.01,4389.21,1,0.467,7,Beauty,3.46,1,0.269,1,0,5705.98,0
CUST00257,53,Male,Urban,68,5,51.5,257.48,29,0.454,9,Beauty,4.07,1,0.266,0,0,334.73,0
CUST00258,29,Female,Urban,594,7,26.29,184.03,7,0.34,8,Electronics,3.2,3,0.281,1,1,239.24,0
CUST00259,43,Female,Rural,261,5,87.42,437.12,20,0.616,10,Sports,3.53,2,0.402,0,1,568.26,0
CUST00260,47,Male,Suburban,93,3,78.77,236.32,39,0.551,8,Sports,2.48,2,0.619,1,1,307.21,0
CUST00261,26,Male,Suburban,310,14,142.45,1994.26,126,0.264,2,Beauty,4.01,0,0.018,0,0,1994.26,1
CUST00262,37,Male,Urban,622,1,74.73,74.73,32,0.666,10,Books,3.56,3,0.619,1,0,97.15,0
CUST00263,18,Female,Urban,226,13,49.35,641.59,9,0.09,11,Fashion,4.07,1,0.343,0,1,834.06,0
CUST00264,25,Female,Suburban,30,9,101.24,911.12,131,0.253,4,Electronics,2.21,0,0.515,0,0,911.12,1
CUST00265,34,Female,Urban,250,10,103.64,1036.41,1,0.267,10,Home & Garden,4.73,1,0.271,0,0,1347.33,0
CUST00266,23,Female,Suburban,176,4,66.84,267.35,46,0.104,3,Beauty,3.57,3,0.225,0,0,267.35,1
CUST00267,57,Male,Rural,353,3,177.28,531.83,13,0.673,6,Fashion,3.45,3,0.339,1,1,691.37,0
CUST00268,20,Female,Suburban,315,3,52.02,156.06,63,0.375,6,Beauty,3.69,1,0.38,1,0,202.88,0
CUST00269,32,Female,Urban,210,6,93.89,563.34,18,0.11,6,Books,4.52,1,0.184,0,1,732.34,0
CUST00270,39,Male,Suburban,200,3,16.13,48.4,25,0.177,12,Home & Garden,3.32,1,0.161,1,1,62.91,0
CUST00271,55,Male,Urban,748,8,140.86,1126.92,66,0.207,6,Fashion,3.08,1,0.759,1,0,1464.99,0
CUST00272,20,Female,Urban,449,2,29.71,59.42,102,0.188,3,Electronics,3.45,6,0.212,1,0,59.42,1
CUST00273,51,Female,Urban,439,8,88.7,709.63,9,0.281,3,Electronics,3.03,4,0.201,1,0,709.63,1
CUST00274,38,Male,Urban,571,11,71.53,786.81,15,0.695,12,Books,4.19,1,0.163,0,1,1022.85,0
CUST00275,26,Female,Rural,259,5,87.38,436.91,0,0.06,4,Home & Garden,4.39,1,0.227,1,0,567.98,0
CUST00276,43,Female,Urban,883,5,77.38,386.88,87,0.15,3,Beauty,3.4,0,0.094,1,0,386.88,1
CUST00277,40,Male,Urban,395,6,88.16,528.99,132,0.122,4,Beauty,2.41,3,0.334,1,0,528.99,1
CUST00278,30,Male,Rural,340,7,84.5,591.5,14,0.564,8,Fashion,3.18,0,0.807,0,0,768.95,0
CUST00279,38,Male,Urban,391,17,60.95,1036.23,21,0.353,3,Beauty,4.79,1,0.098,1,0,1347.1,0
CUST00280,33,Female,Suburban,250,4,56.74,226.98,25,0.653,3,Books,3.34,2,0.326,1,1,295.07,0
CUST00281,39,Male,Urban,183,2,147.07,294.13,23,0.532,4,Sports,5.0,1,0.421,0,1,382.37,0
CUST00282,45,Male,Urban,663,8,76.59,612.69,22,0.422,11,Beauty,3.71,1,0.037,1,0,796.5,0
CUST00283,57,Female,Rural,115,15,141.3,2119.45,29,0.277,6,Home & Garden,5.0,2,0.131,0,0,2755.28,0
CUST00284,23,Female,Urban,125,10,94.03,940.25,7,0.241,9,Books,4.88,0,0.358,1,1,1222.33,0
CUST00285,63,Male,Suburban,288,8,27.87,222.93,2,0.357,4,Home & Garden,4.32,2,0.361,1,1,289.81,0
CUST00286,18,Male,Urban,154,1,43.81,43.81,57,0.263,7,Beauty,4.16,1,0.345,0,0,56.96,0
CUST00287,36,Female,Urban,68,0,84.64,0.0,84,0.239,10,Sports,4.91,0,0.197,1,1,0.0,0
CUST00288,45,Female,Urban,121,1,134.54,134.54,74,0.222,7,Sports,4.97,2,0.328,0,1,174.91,0
CUST00289,41,Female,Urban,157,8,124.01,992.1,44,0.583,7,Fashion,5.0,2,0.412,1,0,1289.73,0
CUST00290,30,Male,Urban,408,11,88.42,972.67,156,0.228,3,Books,3.11,1,0.453,1,0,972.67,1
CUST00291,35,Female,Suburban,271,4,62.98,251.94,0,0.478,9,Electronics,4.27,0,0.302,0,0,327.52,0
CUST00292,32,Female,Suburban,588,4,69.89,279.56,17,0.666,5,Books,2.21,0,0.591,0,1,363.42,0
CUST00293,30,Female,Urban,115,1,42.48,42.48,16,0.907,2,Electronics,4.09,1,0.302,1,1,55.22,0
CUST00294,48,Female,Urban,134,15,74.18,1112.77,19,0.309,2,Electronics,3.02,6,0.108,0,0,1112.77,1
CUST00295,42,Male,Rural,364,5,26.24,131.19,72,0.225,2,Books,2.68,3,0.041,1,0,131.19,1
CUST00296,29,Male,Rural,177,11,64.09,704.95,19,0.537,9,Beauty,4.75,4,0.403,0,1,916.44,0
CUST00297,48,Female,Suburban,240,12,244.45,2933.45,33,0.416,4,Fashion,3.25,4,0.481,1,1,3813.49,0
CUST00298,41,Female,Rural,122,12,47.82,573.8,42,0.321,7,Electronics,3.76,2,0.664,1,0,745.94,0
CUST00299,47,Female,Urban,115,5,35.22,176.12,84,0.179,5,Fashion,4.2,1,0.304,1,1,228.96,0
CUST00300,45,Male,Urban,171,2,27.88,55.76,43,0.354,12,Fashion,3.66,3,0.335,1,1,72.49,0
CUST00301,28,Female,Suburban,612,4,52.59,210.35,21,0.146,5,Sports,3.95,4,0.254,0,1,273.46,0
CUST00302,31,Female,Suburban,91,5,42.95,214.75,53,0.149,12,Fashion,3.74,2,0.349,1,1,279.18,0
CUST00303,46,Male,Suburban,661,25,71.11,1777.8,32,0.267,1,Home & Garden,0.9,1,0.316,1,0,1777.8,1
CUST00304,45,Male,Urban,573,7,189.93,1329.54,33,0.166,4,Sports,4.22,0,0.127,1,1,1728.4,0
CUST00305,37,Female,Rural,210,8,181.11,1448.9,18,0.781,9,Books,1.92,0,0.234,1,0,1883.56,0
CUST00306,39,Female,Suburban,314,7,53.08,371.54,0,0.895,13,Sports,4.17,0,0.128,0,0,483.0,0
CUST00307,53,Female,Urban,386,6,99.89,599.36,19,0.744,6,Electronics,4.63,1,0.011,0,1,779.16,0
CUST00308,30,Female,Suburban,494,9,74.17,667.55,16,0.41,8,Home & Garden,4.3,1,0.507,1,1,867.82,0
CUST00309,44,Male,Urban,133,8,21.87,174.99,4,0.526,4,Electronics,4.45,0,0.403,0,1,227.49,0
CUST00310,35,Male,Urban,534,10,155.81,1558.1,9,0.367,10,Books,5.0,0,0.195,1,1,2025.53,0
CUST00311,35,Female,Urban,333,3,26.21,78.63,178,0.213,2,Beauty,4.2,1,0.165,1,0,78.63,1
CUST00312,51,Female,Urban,142,5,108.33,541.64,14,0.18,7,Books,3.36,1,0.201,0,1,704.13,0
CUST00313,47,Female,Urban,336,7,110.4,772.81,32,0.781,9,Beauty,3.9,3,0.21,1,0,1004.66,0
CUST00314,47,Female,Suburban,141,17,46.41,788.95,35,0.184,5,Electronics,3.87,1,0.247,1,1,1025.63,0
CUST00315,53,Male,Urban,306,5,71.63,358.15,36,0.337,8,Electronics,4.02,0,0.544,1,1,465.6,0
CUST00316,38,Female,Suburban,218,18,88.3,1589.34,2,0.289,6,Beauty,4.31,0,0.119,1,0,2066.14,0
CUST00317,46,Male,Urban,349,19,118.95,2260.09,66,0.676,11,Beauty,3.22,1,0.039,0,1,2938.11,0
CUST00318,34,Male,Urban,364,4,99.93,399.73,58,0.325,7,Books,3.87,2,0.516,0,0,519.65,0
CUST00319,41,Male,Rural,722,7,150.87,1056.06,170,0.11,3,Home & Garden,3.63,0,0.124,0,0,1056.06,1
CUST00320,36,Male,Suburban,474,7,44.19,309.31,9,0.325,10,Sports,3.55,0,0.13,1,1,402.1,0
CUST00321,39,Male,Rural,417,9,99.48,895.34,36,0.36,7,Books,2.2,0,0.426,1,1,1163.94,0
CUST00322,45,Male,Rural,64,4,39.59,158.37,73,0.505,12,Sports,4.69,2,0.266,0,1,205.87,0
CUST00323,28,Male,Urban,599,7,122.42,856.96,5,0.052,6,Beauty,3.92,2,0.348,1,1,1114.04,0
CUST00324,63,Male,Urban,225,11,92.74,1020.18,70,0.075,1,Home & Garden,4.04,0,0.507,1,0,1020.18,1
CUST00325,25,Female,Rural,122,2,93.41,186.82,14,0.673,5,Books,3.76,0,0.359,1,1,242.86,0
CUST00326,23,Male,Rural,1095,5,49.58,247.88,14,0.462,13,Sports,5.0,3,0.262,1,1,322.25,0
CUST00327,51,Male,Suburban,176,3,147.46,442.38,131,0.274,2,Beauty,3.0,6,0.236,1,0,442.38,1
CUST00328,47,Female,Suburban,774,9,73.86,664.72,16,0.693,9,Fashion,3.17,2,0.524,1,1,864.14,0
CUST00329,45,Female,Suburban,389,9,25.4,228.61,39,0.281,5,Sports,3.98,2,0.271,0,0,297.19,0
CUST00330,45,Female,Urban,451,10,28.87,288.72,26,0.164,7,Books,4.02,2,0.495,1,1,375.33,0
CUST00331,37,Male,Suburban,308,5,79.51,397.57,3,0.201,10,Books,4.24,0,0.598,0,1,516.84,0
CUST00332,27,Female,Suburban,146,8,80.59,644.72,135,0.279,2,Electronics,3.63,1,0.053,0,0,644.72,1
CUST00333,38,Male,Suburban,513,18,246.08,4429.39,10,0.522,10,Books,2.01,1,0.456,1,1,5758.21,0
CUST00334,29,Male,Urban,369,4,179.2,716.78,14,0.207,5,Books,3.31,5,0.232,1,1,931.82,0
CUST00335,49,Male,Urban,365,4,82.44,329.76,21,0.65,9,Beauty,4.65,2,0.166,1,0,428.68,0
CUST00336,36,Female,Urban,329,6,118.51,711.05,31,0.28,8,Sports,4.63,0,0.203,1,0,924.37,0
CUST00337,28,Male,Urban,255,4,33.91,135.64,7,0.023,7,Fashion,3.18,1,0.259,0,1,176.34,0
CUST00338,34,Male,Rural,515,7,178.62,1250.37,44,0.415,2,Beauty,2.26,4,0.383,1,0,1250.37,1
CUST00339,42,Male,Urban,443,0,112.45,0.0,32,0.387,7,Fashion,2.18,0,0.296,1,1,0.0,0
CUST00340,31,Female,Urban,555,3,71.52,214.55,16,0.577,8,Beauty,3.96,1,0.152,1,1,278.91,0
CUST00341,28,Female,Urban,264,9,59.06,531.5,53,0.383,17,Sports,4.12,4,0.199,1,1,690.95,0
CUST00342,40,Male,Suburban,248,6,15.0,90.0,32,0.387,8,Beauty,3.07,0,0.479,0,1,117.0,0
CUST00343,40,Female,Suburban,202,12,84.88,1018.58,82,0.475,4,Electronics,3.9,1,0.378,1,1,1324.15,0
CUST00344,31,Female,Urban,335,5,47.12,235.62,87,0.635,8,Home & Garden,3.69,2,0.551,1,1,306.3,0
CUST00345,32,Female,Urban,67,3,127.23,381.68,176,0.367,1,Electronics,1.71,1,0.538,1,0,381.68,1
CUST00346,40,Male,Urban,1095,10,116.43,1164.32,3,0.395,8,Books,4.71,1,0.049,1,1,1513.62,0
CUST00347,20,Female,Suburban,186,7,76.26,533.79,23,0.285,10,Books,3.98,3,0.615,1,1,693.93,0
CUST00348,21,Male,Urban,705,10,139.11,1391.09,31,0.023,4,Books,4.43,1,0.361,1,0,1808.42,0
CUST00349,29,Female,Rural,221,3,260.04,780.12,11,0.49,11,Home & Garden,4.26,0,0.348,0,1,1014.16,0
CUST00350,35,Male,Suburban,469,4,89.79,359.17,114,0.309,2,Books,3.64,1,0.266,0,0,359.17,1
CUST00351,41,Male,Urban,933,2,76.0,152.0,4,0.433,5,Fashion,3.22,1,0.255,0,1,197.6,0
CUST00352,55,Male,Suburban,451,6,85.88,515.28,25,0.648,8,Home & Garden,5.0,0,0.348,0,1,669.86,0
CUST00353,48,Female,Urban,898,5,41.31,206.54,9,0.498,8,Books,4.05,0,0.154,1,1,268.5,0
CUST00354,36,Male,Suburban,678,2,104.4,208.79,51,0.163,4,Sports,3.43,1,0.106,1,0,208.79,1
CUST00355,37,Female,Urban,137,5,99.13,495.67,54,0.211,7,Home & Garden,4.51,1,0.078,1,0,644.37,0
CUST00356,25,Male,Suburban,518,5,108.34,541.69,92,0.209,4,Beauty,3.85,1,0.111,0,0,541.69,1
CUST00357,37,Female,Suburban,403,6,91.6,549.58,23,0.376,8,Fashion,2.57,0,0.311,1,0,714.45,0
CUST00358,34,Female,Rural,173,14,136.64,1912.97,67,0.094,7,Home & Garden,3.5,1,0.346,1,0,2486.86,0
CUST00359,41,Female,Urban,639,8,125.24,1001.95,35,0.517,10,Electronics,4.23,4,0.03,1,0,1302.53,0
CUST00360,28,Female,Urban,112,13,137.16,1783.1,75,0.194,3,Fashion,4.2,1,0.394,1,0,1783.1,1
CUST00361,44,Female,Suburban,611,7,48.57,340.02,4,0.504,8,Sports,4.55,2,0.655,0,0,442.03,0
CUST00362,56,Male,Rural,523,7,227.81,1594.64,28,0.153,3,Sports,1.82,3,0.304,0,0,1594.64,1
CUST00363,36,Female,Rural,341,6,132.28,793.7,7,0.504,7,Home & Garden,4.29,3,0.144,1,1,1031.82,0
CUST00364,42,Male,Urban,193,7,102.93,720.54,70,0.113,2,Electronics,0.68,3,0.339,0,0,720.54,1
CUST00365,46,Female,Urban,513,0,196.97,0.0,7,0.402,12,Fashion,4.28,0,0.29,1,1,0.0,0
CUST00366,33,Female,Suburban,47,1,247.1,247.1,0,0.478,12,Electronics,3.01,4,0.204,1,1,321.23,0
CUST00367,40,Male,Urban,164,4,126.82,507.27,119,0.291,2,Books,3.87,4,0.194,1,0,507.27,1
CUST00368,38,Male,Urban,311,6,41.32,247.93,29,0.298,2,Beauty,2.17,0,0.144,1,0,247.93,1
CUST00369,39,Male,Urban,341,8,66.64,533.09,189,0.111,3,Fashion,2.54,4,0.159,0,0,533.09,1
CUST00370,28,Female,Suburban,167,2,74.72,149.44,27,0.442,8,Electronics,4.37,1,0.252,0,1,194.28,0
CUST00371,38,Female,Rural,171,23,138.87,3194.07,40,0.288,2,Fashion,1.92,0,0.488,1,0,3194.07,1
CUST00372,43,Female,Rural,462,10,131.81,1318.13,61,0.145,10,Fashion,4.75,1,0.235,1,1,1713.56,0
CUST00373,55,Female,Urban,141,16,119.21,1907.44,14,0.275,5,Books,3.87,2,0.283,0,1,2479.67,0
CUST00374,49,Female,Suburban,236,5,68.66,343.28,6,0.332,3,Sports,3.92,5,0.275,0,1,446.27,0
CUST00375,63,Male,Rural,111,4,113.2,452.79,48,0.811,9,Home & Garden,3.04,1,0.333,1,1,588.62,0
CUST00376,28,Male,Urban,324,4,182.82,731.29,32,0.255,7,Home & Garden,4.02,2,0.196,1,1,950.67,0
CUST00377,48,Female,Suburban,267,2,73.44,146.87,78,0.107,8,Books,4.08,2,0.041,1,0,190.93,0
CUST00378,40,Female,Urban,43,4,17.18,68.71,2,0.265,13,Home & Garden,4.92,2,0.481,1,1,89.33,0
CUST00379,64,Female,Urban,91,7,72.05,504.36,35,0.277,5,Beauty,3.04,1,0.355,1,1,655.66,0
CUST00380,28,Male,Urban,735,9,84.61,761.5,9,0.728,5,Books,4.89,2,0.38,1,0,989.96,0
CUST00381,27,Male,Urban,179,5,103.43,517.14,43,0.241,8,Home & Garden,3.33,1,0.088,1,1,672.28,0
CUST00382,30,Male,Suburban,410,13,139.86,1818.21,64,0.037,3,Electronics,2.71,0,0.524,1,0,1818.21,1
CUST00383,18,Male,Urban,132,7,27.89,195.24,13,0.208,6,Fashion,3.3,2,0.519,1,0,253.81,0
CUST00384,31,Male,Urban,808,9,52.06,468.55,29,0.573,10,Electronics,3.41,1,0.375,1,0,609.11,0
CUST00385,28,Female,Urban,63,9,31.73,285.53,24,0.223,9,Beauty,4.26,2,0.182,1,0,371.19,0
CUST00386,39,Male,Rural,687,10,156.7,1567.03,63,0.123,4,Home & Garden,2.67,3,0.075,1,0,1567.03,1
CUST00387,42,Female,Suburban,340,9,142.23,1280.11,41,0.096,12,Sports,2.89,0,0.392,0,1,1664.15,0
CUST00388,60,Male,Suburban,504,0,90.52,0.0,5,0.478,7,Sports,3.38,1,0.284,1,1,0.0,0
CUST00389,49,Female,Suburban,742,8,57.28,458.22,169,0.296,2,Electronics,3.23,1,0.091,1,0,458.22,1
CUST00390,31,Male,Urban,378,5,259.63,1298.15,109,0.234,4,Fashion,3.96,1,0.373,1,0,1298.15,1
CUST00391,27,Male,Urban,951,9,62.69,564.25,38,0.084,3,Books,2.47,1,0.322,0,0,564.25,1
CUST00392,43,Male,Suburban,734,8,124.67,997.32,67,0.285,5,Beauty,4.29,1,0.256,0,1,1296.52,0
CUST00393,22,Other,Urban,493,4,47.27,189.09,0,0.283,9,Electronics,5.0,3,0.229,1,0,245.81,0
CUST00394,59,Female,Urban,657,6,249.31,1495.86,10,0.603,10,Sports,4.04,1,0.245,1,1,1944.62,0
CUST00395,52,Male,Suburban,316,11,171.97,1891.63,65,0.116,1,Beauty,2.48,3,0.357,1,0,1891.63,1
CUST00396,32,Male,Urban,147,2,100.07,200.13,5,0.384,15,Books,3.45,2,0.292,0,1,260.17,0
CUST00397,18,Female,Urban,1095,12,89.63,1075.61,1,0.756,9,Fashion,3.91,2,0.173,1,0,1398.29,0
CUST00398,54,Male,Suburban,332,17,43.7,742.95,43,0.097,6,Fashion,3.64,1,0.206,0,0,965.84,0
CUST00399,36,Male,Urban,392,0,97.21,0.0,1,0.36,10,Electronics,4.56,2,0.283,0,1,0.0,0
CUST00400,52,Female,Suburban,96,5,81.46,407.31,9,0.318,7,Books,3.93,1,0.188,1,1,529.5,0
CUST00401,18,Female,Suburban,773,8,97.32,778.6,3,0.557,8,Home & Garden,3.18,2,0.419,1,0,1012.17,0
CUST00402,30,Male,Suburban,384,8,162.58,1300.62,34,0.378,8,Home & Garden,3.37,1,0.65,1,1,1690.81,0
CUST00403,38,Male,Suburban,461,10,193.44,1934.43,50,0.693,10,Fashion,4.08,2,0.508,1,0,2514.76,0
CUST00404,38,Female,Urban,506,3,38.98,116.93,9,0.288,8,Books,2.62,3,0.279,1,1,152.01,0
CUST00405,32,Male,Urban,175,0,82.41,0.0,28,0.384,9,Fashion,3.27,3,0.232,1,0,0.0,0
CUST00406,45,Male,Urban,759,8,82.8,662.4,0,0.212,11,Beauty,3.92,0,0.259,1,1,861.13,0
CUST00407,25,Female,Urban,414,9,68.93,620.41,13,0.177,7,Home & Garden,4.21,0,0.13,1,1,806.54,0
CUST00408,36,Female,Rural,46,15,67.49,1012.29,8,0.149,6,Fashion,3.33,3,0.576,0,1,1315.98,0
CUST00409,39,Male,Suburban,659,3,36.39,109.18,8,0.044,5,Home & Garden,4.64,2,0.211,0,1,141.93,0
CUST00410,44,Other,Urban,294,5,125.37,626.84,11,0.822,4,Fashion,3.44,0,0.374,0,0,814.89,0
CUST00411,46,Female,Urban,191,8,63.57,508.56,73,0.337,3,Sports,3.68,1,0.173,1,0,508.56,1
CUST00412,24,Male,Urban,70,2,77.81,155.62,134,0.285,3,Fashion,2.32,0,0.148,1,0,155.62,1
CUST00413,19,Other,Urban,236,6,75.83,454.97,55,0.284,8,Sports,3.25,3,0.378,0,1,591.46,0
CUST00414,53,Male,Urban,216,6,25.37,152.23,3,0.27,8,Home & Garden,4.1,1,0.298,0,1,197.89,0
CUST00415,41,Male,Suburban,708,6,56.99,341.95,44,0.389,6,Books,2.43,1,0.113,0,1,444.53,0
CUST00416,29,Female,Rural,202,14,161.16,2256.23,59,0.239,2,Books,2.17,1,0.182,1,0,2256.23,1
CUST00417,56,Male,Suburban,86,0,187.08,0.0,5,0.484,15,Electronics,3.16,1,0.141,0,1,0.0,0
CUST00418,39,Male,Urban,465,16,110.01,1760.11,15,0.823,8,Beauty,4.13,4,0.053,1,1,2288.15,0
CUST00419,52,Male,Urban,732,11,17.81,195.96,25,0.536,12,Home & Garden,3.77,1,0.297,0,0,254.74,0
CUST00420,38,Male,Suburban,249,3,183.54,550.62,16,0.041,7,Beauty,3.33,2,0.234,0,0,715.81,0
CUST00421,62,Female,Suburban,1075,6,39.68,238.06,32,0.712,6,Home & Garden,2.35,1,0.017,1,0,309.48,0
CUST00422,59,Female,Suburban,654,6,37.95,227.73,6,0.361,9,Sports,3.13,1,0.49,1,1,296.05,0
CUST00423,35,Other,Rural,776,4,134.27,537.07,26,0.316,11,Electronics,5.0,1,0.264,0,1,698.19,0
CUST00424,49,Male,Suburban,455,7,106.15,743.04,59,0.704,9,Books,4.71,1,0.204,0,0,965.96,0
CUST00425,45,Male,Suburban,420,7,154.17,1079.2,27,0.22,6,Books,3.33,1,0.438,0,1,1402.96,0
CUST00426,54,Male,Urban,195,16,207.67,3322.68,10,0.16,11,Home & Garden,3.23,1,0.38,1,1,4319.48,0
CUST00427,26,Male,Suburban,921,0,108.76,0.0,72,0.105,3,Fashion,1.69,3,0.538,1,0,0.0,1
CUST00428,46,Male,Urban,821,8,173.41,1387.29,22,0.294,13,Sports,5.0,1,0.795,0,0,1803.48,0
CUST00429,50,Female,Urban,934,7,39.36,275.5,24,0.531,8,Fashion,3.5,2,0.138,1,1,358.15,0
CUST00430,18,Female,Suburban,317,5,95.28,476.41,19,0.177,6,Fashion,4.14,1,0.591,1,1,619.33,0
CUST00431,23,Other,Urban,252,5,164.03,820.14,15,0.084,2,Home & Garden,3.92,3,0.136,1,1,1066.18,0
CUST00432,18,Male,Urban,549,6,58.17,349.02,41,0.213,13,Fashion,3.71,0,0.281,1,1,453.73,0
CUST00433,34,Female,Urban,225,5,127.69,638.46,9,0.161,8,Electronics,4.45,3,0.275,1,1,829.99,0
CUST00434,46,Male,Urban,320,6,168.67,1012.01,65,0.235,1,Electronics,2.58,0,0.256,1,0,1012.01,1
CUST00435,56,Male,Urban,53,7,85.15,596.04,29,0.187,9,Sports,3.33,1,0.057,0,1,774.85,0
CUST00436,38,Female,Urban,393,8,82.25,658.02,96,0.134,2,Electronics,2.67,3,0.149,1,0,658.02,1
CUST00437,57,Female,Urban,492,11,137.71,1514.82,125,0.063,1,Electronics,3.07,1,0.059,1,0,1514.82,1
CUST00438,21,Male,Urban,788,6,20.58,123.49,21,0.151,4,Beauty,3.28,1,0.225,1,0,123.49,1
CUST00439,18,Male,Rural,564,8,64.96,519.64,7,0.294,7,Beauty,2.31,0,0.372,0,0,675.54,0
CUST00440,37,Male,Urban,631,8,17.97,143.73,31,0.431,7,Beauty,3.56,1,0.316,1,1,186.85,0
CUST00441,42,Female,Urban,1029,10,96.51,965.1,14,0.542,6,Beauty,3.66,1,0.31,0,0,1254.63,0
CUST00442,37,Male,Suburban,166,6,122.0,732.03,25,0.651,8,Home & Garden,3.15,0,0.099,0,0,951.63,0
CUST00443,18,Other,Rural,142,6,66.89,401.33,21,0.682,6,Beauty,3.39,0,0.298,1,1,521.73,0
CUST00444,36,Male,Suburban,374,5,81.48,407.4,26,0.293,10,Sports,3.94,0,0.271,0,0,529.63,0
CUST00445,22,Male,Urban,127,9,51.29,461.61,31,0.445,7,Fashion,2.35,3,0.321,1,1,600.09,0
CUST00446,46,Female,Suburban,412,3,56.88,170.63,44,0.577,7,Sports,4.3,0,0.165,1,1,221.82,0
CUST00447,42,Female,Suburban,131,2,139.02,278.05,0,0.291,6,Books,4.27,2,0.266,1,0,361.46,0
CUST00448,26,Male,Suburban,157,14,76.04,1064.51,13,0.55,4,Electronics,4.4,3,0.226,1,1,1383.86,0
CUST00449,31,Female,Suburban,71,9,76.2,685.76,8,0.458,4,Electronics,3.1,2,0.404,1,1,891.49,0
CUST00450,25,Female,Rural,389,6,94.36,566.16,55,0.607,5,Books,2.29,1,0.188,1,1,736.01,0
CUST00451,37,Female,Rural,101,12,230.24,2762.94,80,0.538,8,Home & Garden,4.93,1,0.298,1,1,3591.82,0
CUST00452,49,Female,Suburban,471,6,125.08,750.48,58,0.6,9,Sports,3.3,1,0.197,1,0,975.63,0
CUST00453,26,Female,Urban,526,7,74.8,523.61,165,0.205,2,Sports,2.78,1,0.302,1,0,523.61,1
CUST00454,44,Female,Suburban,183,5,122.52,612.6,3,0.454,8,Books,2.09,0,0.369,1,1,796.38,0
